url,source,crawl_date,company_name,company_position,job_detail_detail_position,company_size,job_detail_name,job_detail_salary,job_detail_part_time,job_detail_full_time,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level,job_detail_hybrid,job_detail_year_exp_from_requirement,job_detail_year_exp_from_requirement_and_year_exp,job_detail_salary_range,job_detail_currency,new_col,job_detail_salary_range_max,job_detail_salary_range_min,job_detail_extracted_skill,job_detail_extracted_job_role
https://www.topcv.vn/viec-lam/intern-tester-manual/1282845.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:12:58,,['Hà Nội'],"- Hà Nội: Văn phòng Công nghệ Ekoios, Tầng 4, Tòa nhà CIC, Ngõ 219 Phố Trung Kính, Yên Hòa, Cầu Giấy",,Intern Tester Manual,Trên 5 triệu,False,False,"['Yêu cầu ứng viên', 'Background: Students who are final-year or had graduated from University, majoring in Information Technology, Computer Science, Software Engineering, etc or related fields.', 'Having Basic knowledge of testing web & mobile', 'Priority is given to candidates with academic results of 2.5 / 4.0 or higher', 'Having English and Japanese skills is an advantage', 'Attitude: Proactive, Diligent, Responsible, Eager to learn, Integrity']",0,intern,False,,0.0,[5000000.0],,1,5000000.0,0.0,"['computer science', 'basic']",tester manual
https://www.topcv.vn/viec-lam/website-developer-nhan-vien-web/1282839.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:13:09,,['Hải Phòng'],"- Hải Phòng: 344 Lê Thánh Tông, Máy Chai, Ngô Quyền, Hải Phòng, Ngô Quyền",,Website Developer - Nhân Viên Web,Trên 8 triệu,False,False,"['Yêu cầu ứng viên', 'Sử dụng thành thạo HTML, CSS, Jquery, bootstrap 4,...', 'Có kinh nghiệm về Responsive, Ajax, Json, MySQL', 'Có kinh nghiệm sử dụng Photoshops', 'Có kỹ năng/kiến thức tốt về PHP', 'Hiểu về cấu trúc theme wordpress', 'Am hiểu lập trình plugin cho WordPress.', 'Đam mê viết mới function thay vì lạm dụng plugin bên ngoài', 'Hiểu biết cơ bản về SEO là một lợi thế.', 'Đam mê, hứng thú học hỏi các công nghệ mới hỗ trợ cho công việc.']",1,,False,,1.0,[8000000.0],,1,8000000.0,0.0,"['jquery', 'bootstrap 4', 'css', 'html', 'json', 'mysql', 'ajax', 'php', 'wordpress', 'seo']",developer
https://www.topcv.vn/viec-lam/chuyen-vien-it/1283062.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:13:23,,['Hà Nội'],"- Hà Nội: 173 Xuân Thủy, Cầu Giấy",,Chuyên Viên IT,15 - 25 triệu,False,False,"['Yêu cầu ứng viên', '- At least 2 years of experience with NestJS.', 'Ít nhất 2 năm kinh nghiệm với NestJS.', '- At least 2 years of experience with MongoDB.', 'Ít nhất 2 năm kinh nghiệm với MongoDB.', '- Strong analytical, problem-solving abilities and testing mindset', 'Khả năng phân tích, giải quyết vấn đề và tư duy kiểm tra mạnh mẽ', '- Experience in working with ReactJS/Angular is a plus.', 'Kinh nghiệm làm việc với ReactJS / Angular là một lợi thế.']",2,,False,2.0,2.0,"[15000000.0, 25000000.0]",,2,25000000.0,15000000.0,['reactjs'],
https://www.topcv.vn/viec-lam/net-core-developer/1282916.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:13:33,,['Hà Nội'],"- Hà Nội: 09 Hạ Đình, Thanh Xuân",,.Net Core Developer,Tới 35 triệu,False,False,"['Yêu cầu ứng viên', '- Tốt nghiệp Đại học, cao đẳng chuyên ngành Công nghệ thông tin hoặc các ngành liên quan.', '- Có ít nhất 2 năm kinh nghiệm lập trình trên nền tảng .NET Core (C#, ASP.NET Core).', '- Có kinh nghiệm sử dụng cache như IIS Cached, MemCached, Redis cached và SignalR là 1 lợi thế.', '- Có kinh nghiệm làm việc với Windows Services, WebServices, RESTful API', '- Nắm vững các mô hình lập trình OOP, MVC, Web API, MVVM.', '- Có kinh nghiệm lập trình Database với Entity Framework, SQL Server', '- Thành thạo Git.', '- Có hiểu biết căn bản về HTML5, CSS3, JavaScript.', '- Có kiến thức về Design Pattern', '- Có kinh nghiệm tối ưu code', '- Có kỹ năng phân tích và giải quyết vấn đề, khả năng học hỏi nhanh công nghệ mới.', '- Có tinh thần trách nhiệm cao trong công việc.']",2,,False,2.0,2.0,[35000000.0],,1,35000000.0,0.0,"['asp.net', '.net core', 'memcached', 'signalr', 'cache', 'iis', 'redis', 'windows', 'restful api', 'webservices', 'mvc', 'web api', 'oop', 'entity', 'sql', 'html5', 'css3']",.net core developer
https://www.topcv.vn/viec-lam/lap-trinh-vien-unity-game-mobile-2d-3d/802898.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:13:45,,['Hà Nội'],"- Hà Nội: Ngõ 72 Dương Khuê, Phường Mỹ Đình 2, Nam Từ Liêm",,"Lập Trình Viên Unity Game Mobile 2D,3D",Tới 40 triệu,False,False,"['Yêu cầu ứng viên', '- Có kinh nghiệm từ 2-3 năm làm việc với Unity.', '- Sử dụng Unity, thành thạo ngôn ngữ C Sharp', '- Xây dựng và phát triển các dự án mobile game bằng Unity trên Android, iOS.', '- Tham gia đóng góp xây dựng, cải tiến ý tưởng sản phẩm game để tăng trải nghiệm người dùng.', '- Có kỹ năng tốt trong lĩnh vực viết code gọn gàng dễ đọc, dễ bảo trì', '- Có khả năng tư duy tốt, chủ động trong công việc, có tinh thần trách nhiệm cao để hoàn thành công việc được giao', '- Khả năng làm việc theo nhóm tốt', '- Đam mê chơi game là một lợi thế']",2,,False,,2.0,[40000000.0],,1,40000000.0,0.0,"['unity', 'c', 'unity', 'android']",lập trình viên
https://www.topcv.vn/viec-lam/front-end-leader-english/1283585.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:13:57,,['Hà Nội'],"- Hà Nội: Tòa MHDI Complex, 68 Nguyễn Cơ Thạch, Mỹ Đình 2, Nam Từ Liêm",,Front-End Leader (English),"Tới 2,500 USD",False,False,"['Yêu cầu ứng viên', 'At least 4 years of experience with Javascript Language.', '2+ years of experience in leading technical team', 'Deep knowledge of JS frameworks, especially the ReactJS framework and Redux,VueJS, Webpack, ES6.', 'Strong experience working with Javascript Language', 'Ability to work with agile processes & teamwork', 'Be passionate about new technologies and be eager to learn them.', 'Teamwork, Logical thinking, and Problem-solving skills.']",3,,False,4.0,4.0,[62500000.0],usd,1,62500000.0,0.0,"['javascript', 'reactjs', 'js', 'webpack', 'vuejs', 'redux', 'javascript']",front-end leader
https://www.topcv.vn/viec-lam/test-lead-english/1283703.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:14:09,,['Hà Nội'],"- Hà Nội: Tòa MHDI Complex, 68 Nguyễn Cơ Thạch, Mỹ Đình 2, Nam Từ Liêm",,Test Lead (English),"Tới 2,000 USD",False,False,"['Yêu cầu ứng viên', 'Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)', 'Good knowledge: API testing, Database Testing, Functional Testing.', 'At least 4+ YOE in Manual Test role.', 'Good knowledge: javascript + playwright', 'At least 1+ YOE in Test Lead position.', 'Strong knowledge and experience in Manual test.', 'Have deep understanding of testing software processes.', 'Fluent in English.']",3,,False,,3.0,[50000000.0],usd,1,50000000.0,0.0,"['computer science', 'api testing', 'database testing', 'javascript', 'playwright']",test lead
https://www.topcv.vn/viec-lam/digital-product-designer/1283470.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:14:19,,['Hà Nội'],"- Hà Nội: A1L2-08, Tầng 2, tòa A2, Ecolife Capitol, 58 Tố Hữu, P. Trung Văn Q. Nam Từ Liêm, TP. Hà Nội, Nam Từ Liêm",,Digital Product Designer,28 - 35 triệu,False,False,"['Yêu cầu ứng viên', 'Chúng tôi đang tìm kiếm Product Designer sở hữu những điều sau đây:', 'Sự quyết liệt triển khai công việc và hướng tới mục tiêu với những gì tốt nhất mình có, bên cạnh kỹ năng quản trị bản thân hiệu quả.', 'Một tinh thần làm chủ mạnh mẽ và đúng đắn với những việc mình làm, từ ý tưởng thiết kế trình bày trong công ty cho tới kết quả thực tế tới tay người dùng cuối—chứ không chỉ nỗ lực làm theo yêu cầu của cấp trên. Làm việc theo tinh thần hướng tới giá trị thay vì tác vụ.', 'Kỹ năng làm việc nhóm hiệu quả. Biết cách vận dụng, cộng hưởng nguồn lực bên trong và bên ngoài, ở cả cấp độ bản thân và đội nhóm, để hoàn thành công việc.', 'Tư duy phản biện tốt, kỹ năng phân tích logic và ra quyết định hiệu quả.', 'Khả năng chú ý đến chi tiết cao.', 'Khả năng đọc hiểu và giao tiếp Tiếng Anh ở mức tương đương IELTS 6.5', 'Vận dụng thành thạo quy trình thiết kế và các kỹ năng thiết kế sản phẩm: wireframe, user flow, information architecture', 'Kinh nghiệm thực tiễn trong việc thiết kế sản phẩm cho khách hàng quốc tế và thiết kế cho tối ưu tỉ lệ chuyển đổi (CRO)', 'Kinh nghiệm làm việc và phát triển design system', 'Kinh nghiệm làm việc với mô hình quản trị sản phẩm Agile', 'Ít nhất 3 năm kinh nghiệm trong việc thiết kế cho sản phẩm digital (ưu tiên web application).', 'Tuy không là điều kiện tiên quyết, nhưng sẽ là lợi thế nếu bạn có:', 'Hiểu biết về cách hoạt động và làm việc được với HTML/CSS hoặc Javascript.', 'Khả năng lãnh đạo và tạo ảnh hưởng ở vai trò quản lý tới đội nhóm.']",3,,False,3.0,3.0,"[28000000.0, 35000000.0]",,2,35000000.0,28000000.0,"['wireframe', 'architecture']",product designer
https://www.topcv.vn/viec-lam/full-stack-developer/1221210.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:14:34,,['Bình Dương'],"- Bình Dương: Khu Công nghiệp Đồng An 1, Thuận An",,Full Stack Developer,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Bachelor Degree or Associate Degree in Computer Science or related disciplines', '6+ years of relevant experience in web / mobile apps / automation application development', 'Solid experience developing Web Applications using RESTful APIs', 'Solid experience with Android Development and Java framework is a must', 'Strong experience in JavaScript, HTML5, CSS, React / React Native, and its libraries', 'Solid knowledge of SQL / NoSQL and other database (e.g. MySQL/MsSQL/MongoDb/Node.js) is an advantage', 'Knowledge in Automation Anywhere, APIs, and Cloud platforms (e.g. AWS, Azure) is a plus', 'Solid Knowledge in Manufacturing processes especially Garment Manufacturing is a plus', 'Strong analytical skills with the ability to collect, organize, analyze data']",5,,False,6.0,6.0,[],,0,0.0,0.0,"['computer science', 'restful', 'solid', 'java', 'android', 'solid', 'javascript', 'css', 'html5', 'react native', 'sql', 'nosql', 'solid', 'aws', 'solid']",full stack developer
https://www.topcv.vn/viec-lam/game-tester-dong-puzzle-casual-va-hypercasual/1097433.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:14:48,,['Hà Nội'],"- Hà Nội: Hoàng Đạo Thuý, phường Trung Hoà, quận Cầu Giấy, Cầu Giấy",,"Game Tester Dòng Puzzle, Casual Và Hypercasual",Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Having a university degree in a department related to information technology;', 'Having at least 12 months of experience in testing game;', 'Good experienced in testing game server and IAP in game;', 'Good experienced in writing test-case;', 'Experience in testing game/app in Adjust, Firebase, Facebook,...;', 'Experience using bug tracking and task management tools;', 'Proficiency in Microsoft Word and Excel;', 'Being detail-oriented, responsible, and accountable;', 'Good communication and problem-solving skills;', 'Ability to read and understand English;', 'Experience in automation testing is a plus.']",2,,False,1.0,2.0,[],,0,0.0,0.0,"['firebase', 'automation testing']",game tester
https://www.topcv.vn/viec-lam/ky-su-lap-trinh-c-cho-ung-dung-2d-3d/1282693.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:14:54,,['Hà Nội'],"- Hà Nội: Tòa nhà Văn Bình, số 8 ngõ 89 Lê Đức Thọ, Mỹ Đình 2, Nam Từ Liêm, Nam Từ Liêm",,Kỹ Sư Lập Trình C++ Cho Ứng Dụng 2D/3D,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Biết ngôn ngữ lập trình C++/C#, Python và khả năng học hỏi nhanh', 'Có hiểu biết về các nền tảng mô phỏng 2D/3D', 'Có kinh nghiệm tích hợp dữ liệu trên cơ sở các định dạng: XML, JSON, VTK/VTU, ...', 'Lợi thế:', 'Có kinh nghiệm phát triển ứng dụng 2D/3D trên cơ sở nền tảng open-source: FreeCAD, DesignSPHysics, Paraview, ...', 'Có khả năng sử dụng tiếng Anh trong công việc', 'Có tinh thần làm việc nhóm, năng động, có khả năng làm việc dưới áp lực cao', 'Hiểu biết về lĩnh vực kiến trúc, xây dựng là lợi thế lớn']",1,,False,,1.0,[],,0,0.0,0.0,"['python', 'xml', 'json']",kỹ sư lập trình
https://www.topcv.vn/viec-lam/android-developer-utility-app-senior/1283272.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:15:07,,['Hà Nội'],"- Hà Nội: Số 12 ngõ 45 Trần Thái Tông, Dịch Vọng, Cầu Giấy, Hà Nội, Cầu Giấy",,Android Developer _ Utility App (Senior),Tới 0.0 triệu,False,False,"['Yêu cầu ứng viên', '• Có kinh nghiệm lập trình Android 3 năm trở lên (Ngôn ngữ Java Android, Kotlin), có kinh nghiệm phát triển IOS là điểm cộng', '• Có kinh nghiệm sử dụng các tools: Android Studio, Xcode, Flutter, Git, Trello....', '• Hiểu biết kiến trúc application architecture: MVP, MVVM, Clean Architecture', '• Thành thạo Java, hiểu sâu về lập trình hướng đối tượng', '• Sử dụng công cụ GIT là 1 lợi thế', '• Hiểu biết Design Pattern, SOLID.', '• Có kinh nghiệm làm các app Utility, Photography, Tools là 1 lợi thế', '• Có trách nhiệm cao trong công việc, tinh thần cầu tiến và ham học']",3,senior,False,,3.0,[0.0],,1,0.0,0.0,"['ios', 'java', 'android', 'xcode', 'flutter', 'android studio', 'git', 'mvp', 'clean architecture', 'mvvm', 'java', 'git']",android developer
https://www.topcv.vn/viec-lam/android-developers/196675.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:15:24,,['Hồ Chí Minh'],"- Hồ Chí Minh: R4-11 Hưng Gia 1, Phú Mỹ Hưng, Phường Tân Phong, Quận 7, TP Hồ Chí Minh., Quận 7",,Android Developers,Thoả thuận,False,False,"['Yêu cầu ứng viên', '1. Kiến thức tốt về Java/java cho Android,SQL, XML, JSON,lập trình hướng đối tượng,', '2. Hiểu biết về kiến trúc của Android, kiến trúc ứng dụng và cách thức ứng dụng hoạt động.', '3. Có thể làm việc về caching, lưu trữ và hiển thị nhiều hình ảnh trong ứng dụng.', '4. Dù chưa có nhiều kinh nghiệm nhưng có khả năng tự học hỏi, tìm hiểu, tiếp thu công nghệ mới nhanh, nhiệt huyết thì công ty vẫn có thể cân nhắc tuyển dụng.', '5. Chăm chỉ, ham học hỏi.']",2,,False,,2.0,[],,0,0.0,0.0,"['json', 'xml', 'android', 'sql', 'android', 'caching']",android developers
https://www.topcv.vn/viec-lam/hr-manager/766968.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:15:32,,['Hà Nội'],- Hà Nội,,HR Manager,"1,500 - 2,000 USD",False,False,"['Yêu cầu ứng viên', 'SKILLS & EXPERIENCES', '● Nữ tốt nghiệp Đại học.', '● Có từ 03 năm kinh nghiệm tại vị trí HRM.', '● Ưu tiên ứng viên từng làm việc tại các công ty/ tập đoàn lớn (quy mô từ 500 nhân sự).', '● Ưu tiên ứng viên có thế mạnh trong mảng tuyển dụng ngành IT.', '● Tư duy logic tốt, nhanh nhạy, hiểu về thị trường nhân sự trong mảng CNTT.', '● Sẵn sàng học hỏi cái mới để đáp ứng được nhu cầu công việc.', '● Linh hoạt trong công việc, ko ngại nhiệm vụ mới/đột xuất.', '● Tiếng Anh tốt là một lợi thế.']",3,,False,3.0,3.0,"[37500000.0, 50000000.0]",usd,2,50000000.0,37500000.0,[],hr
https://www.topcv.vn/viec-lam/senior-firmware-embedded-engineer/1101976.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:15:47,,['Hà Nội'],"- Hà Nội: 88 Láng Hạ, Đống Đa",,Senior Firmware - Embedded Engineer,25 - 40 triệu,False,False,"['Yêu cầu ứng viên', '3+ years (or equivalent) of C/C++ programming', 'Experience with RTOS.', 'Experience with communication protocols like: I2C, SPI, UART, USB...', 'Experience with firmware development for microcontroller platforms such as STM32, Qualcomm would be advantageous.', 'Experience with python programming.', 'Flexible and able to learn and use new technologies.', 'Ability to work well in a team environment as well as independently get things done.', 'Good in problem analysis and solving.', 'Basic hardware knowledge and being able to read hardware schematics.']",5,senior,False,3.0,5.0,"[25000000.0, 40000000.0]",,2,40000000.0,25000000.0,"['uart', 'spi', 'i2c', 'microcontroller', 'firmware', 'python', 'basic']",embedded engineer
https://www.topcv.vn/viec-lam/thuc-tap-lap-trinh-vien-html/409280.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:15:53,,['Hà Nội'],"- Hà Nội: Tầng 4, 147 Mai Dịch, Cầu Giấy, Hà Nội, Cầu Giấy",,Thực Tập Lập Trình Viên Html,2.5 - 6 triệu,False,False,"['Yêu cầu ứng viên', '- Có khả năng tư duy sáng tạo, phân tích nội dung thiết kế', '- Nắm vững kiến thức và thực hành tốt về HTML5, CSS3, Javascript, Responsive, Bootstrap, ...', '- Sử dụng thành thạo Photoshop, có hiểu biết về MySQL', '- Nhiệt tình, ham học hỏi, chủ động trong công việc', '- Tiếng Anh tốt là một lợi thế- Cắt từ PSD sang HTML sử dụng (HTML, CSS, JavaScript,...)', '- Tham gia phát triển các dự án về Web của Công ty, chuyên xây dựng các chức năng frontend của Website', '- Nghiên cứu tìm hiểu các công nghệ về HTML/CSS, JavaScript mới nhất để áp dụng cải tiến sản phẩm']",0,,False,,0.0,"[2500000.0, 6000000.0]",,2,6000000.0,2500000.0,"['javascript', 'html5', 'bootstrap', 'css3', 'mysql', 'javascript', 'css', 'html', 'javascript']",lập trình viên html
https://www.topcv.vn/viec-lam/tester/1281432.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:16:12,,['Hà Nội'],- Hà Nội,,Tester,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Tối thiểu 1 năm kinh nghiệm ở vị trí Kiểm thử phần mềm.', 'Nắm vững các kỹ thuật test, phương pháp kiểm thử, quy trình kiểm thử phần mềm.', 'Nắm bắt nghiệp vụ nhanh, tiếp cận và xử lý thông tin tốt', 'Kỹ năng làm việc nhóm tốt.', 'Có kinh nghiệm kiểm thử web app, sử dụng tool để test API, Perfomance test là một lợi thế.', 'Ưu tiên các bạn có kinh nghiệm thực hiện kiểm thử tự động, có chứng chỉ như ISTQB, CSTE.', 'Ưu tiên có kinh nghiệm về các lĩnh vực Giáo dục, Chuyển đổi số.', 'Yêu thích công việc kiểm thử, yêu thích công nghệ và muốn thử thách bản thân.']",1,,False,1.0,1.0,[],,0,0.0,0.0,"['api', 'web app', 'istqb']",tester
https://www.topcv.vn/viec-lam/ky-su-trien-khai-he-thong/1221235.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:16:18,,['Hà Nội'],- Hà Nội: Cầu Giấy,,Kỹ Sư Triển Khai Hệ Thống,18 - 35 triệu,False,False,"['Yêu cầu ứng viên', 'Tốt nghiệp chuyên ngành Điện tử viễn thông, Công nghệ thông tin, ATTT hoặc các chuyên ngành khác có liên quan.', 'Kinh nghiệm tối thiểu 03 năm trở lên, có kinh nghiệm triển khai các giải pháp như Firewall, IPS/IDS, WAF, Endpoint security, SIEM... là một lợi thế.', 'Có kinh nghiệm làm việc với môi trường Kubernetes, Docker là một lợi thế.', 'Có một trong các chứng chỉ quốc tế về mạng hoặc hệ thống như CCNA, MCSA, LPI,...là một lợi thế.', 'Có kỹ năng giao tiếp, thuyết phục & đàm phán. Kỹ năng phân tích và xử lý vấn đề', 'Đọc hiểu tài liệu tiếng Anh. Giao tiếp tiếng Anh tốt là một lợi thế.', 'Ưu tiên nhân sự đam mê đá bóng, đánh cầu, chơi game AOE, Haftlife, fifa, Gunbound,....']",3,,False,,3.0,"[18000000.0, 35000000.0]",,2,35000000.0,18000000.0,"['firewall', 'waf', 'kubernetes', 'docker', 'mcsa', 'ccna']",kỹ sư triển khai hệ thống
https://www.topcv.vn/viec-lam/mobile-techlead-ios-hybrid-2-3-ngay-tuan/1282224.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:16:36,,['Hồ Chí Minh'],"- Hồ Chí Minh: Quận 7, TP HCM, Quận 7",,Mobile Techlead (IOS_Hybrid 2-3 Ngày/Tuần),"2,500 - 3,000 USD",False,False,"['Yêu cầu ứng viên', 'Minimum 6 years of experience in native iOS development using Swift.', '· Experience working in a product company environment is highly preferred.', '· Strong understanding of iOS SDK, Xcode, and related development tools.', '· Proficiency in UIKit, Core Data, and other iOS frameworks.', '· Solid understanding of software design patterns and architectural principles.', '· Experience with RESTful APIs and JSON data handling.', '· Familiarity with version control systems such as Git.', '· Excellent communication skills and ability to work in a collaborative team environment.', '· Strong problem-solving and debugging skills.', '· Ability to work effectively in a fast-paced, dynamic environment.', '· Effective communication skills in English.']",5,,False,6.0,6.0,"[62500000.0, 75000000.0]",usd,2,75000000.0,62500000.0,"['ios', 'xcode', 'ios sdk', 'ios', 'core data', 'uikit', 'software design', 'solid', 'restful', 'json']",mobile techlead
https://www.topcv.vn/viec-lam/golang-technical-leader-hybrid-2-3-ngay-tuan/1282105.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:16:42,,['Hồ Chí Minh'],"- Hồ Chí Minh: Quận 7, TP HCM, Quận 7",,Golang Technical Leader (Hybrid 2-3 Ngày/Tuần),"2,500 - 3,000 USD",False,False,"['Yêu cầu ứng viên', '· 6 years of experience in backend Golang development.', '· Solid understanding of software engineering principles and design patterns.', '· Experience with developing scalable and reliable backend systems.', '· Strong knowledge of database technologies such as SQL and NoSQL.', '· Familiarity with cloud platforms and services (e.g., AWS, GCP, Azure).', '· Previous experience working in a product-based company is highly desirable.', '· Excellent communication skills in English, both written and verbal.', '· Ability to work independently and as part of a team.', 'Nice to Have:', '· Experience with Docker and container orchestration tools like Kubernetes.', '· Familiarity with microservices architecture.', '· Knowledge of frontend technologies like JavaScript, HTML, and CSS.']",5,,False,6.0,6.0,"[62500000.0, 75000000.0]",usd,2,75000000.0,62500000.0,"['golang', 'solid', 'sql', 'gcp', 'aws', 'docker', 'microservices', 'javascript', 'html']",golang technical leader
https://www.topcv.vn/viec-lam/pho-phong-phan-tich-nghiep-vu/1279469.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:17:07,,['Hà Nội'],"- Hà Nội: Khu Hapulico Complex tại số 1 Nguyễn Huy Tưởng, Thanh Xuân Trung, Thanh Xuân",,Phó Phòng Phân Tích Nghiệp Vụ,Thoả thuận,False,False,"['Yêu cầu ứng viên', 'Linh hoạt, nhiệt tình, có tinh thần trách nhiệm cao trong công việc.', 'Chuyên môn nghiệp vụ', 'khả năng tư duy logic, đổi mới sáng tạo tốt.']",2,,False,,2.0,[],,0,0.0,0.0,[],phó phòng phân tích nghiệp vụ
https://www.topcv.vn/viec-lam/lap-trinh-backend-nodejs/631013.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:17:13,,['Hà Nội'],"- Hà Nội: Số 10 Ngõ 67 Thụy Khuê, Tây Hồ",,Lập Trình Backend Nodejs,Tới 25 triệu,False,False,"['Yêu cầu ứng viên', 'Có kinh nghiệm làm Backend với Nodejs, NestJs, Restful API.', 'Có kinh nghiệm làm việc với MongoDB, SQL Database.', 'Tư duy logic tốt, có kỹ năng phân tích, tổng hợp.', 'Có khả năng đọc hiểu tài liệu Tiếng Anh.', 'Tinh thần trách nhiệm cao, có khả năng làm việc nhóm và làm việc độc lập.', 'Có kinh nghiệm làm việc trong quy trình Agile – mô hình Scrum.', 'Sử dụng thành thạo IDE, Git, Jira và các công cụ làm việc khác.', 'Có kinh nghiệm với Microservices, NestJS là một lợi thế.']",1,,False,,1.0,[25000000.0],,1,25000000.0,0.0,"['restful', 'nestjs', 'nodejs', 'mongodb', 'sql', 'jira', 'git', 'nestjs', 'microservices']",lập trình backend nodejs
https://www.topcv.vn/viec-lam/product-lead/1281853.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:17:19,,['Hà Nội'],"- Hà Nội: 1A Yết Kiêu, Hoàn Kiếm",,Product Lead,35 - 45 triệu,False,False,"['Yêu cầu ứng viên', 'Communication:', 'Outstanding communication skills to collaborate with stakeholders to define product requirements and ensure customer satisfaction.', 'Analytical:', 'Analytical eye for details to effectively evaluate customer feedback and data to inform product design.', 'Passion for data analysis and the ability to translate insights into actionable product decisions.', 'Problem-solving:', 'Creative thinker with a knack for solving complex problems.', 'Leadership:', 'Ability to lead teams and coordinate among stakeholders to ensure product success.', 'Experience:', 'Bachelor or Master’s degree in Economics, Computer Science or a related field', 'Minimum 2 years of experience in similar roles', 'Strong grasp of economic and financial concepts (econometrics, market analysis, demand forecasting)']",4,,False,2.0,4.0,"[35000000.0, 45000000.0]",,2,45000000.0,35000000.0,"['data analysis', 'computer science']",product lead
https://www.topcv.vn/viec-lam/network-engineer-fresher/1228391.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:17:30,,['Hà Nội'],"- Hà Nội: Nhà 2A, Viện Hàn lâm KH&CN VN, 18 Hoàng Quốc Việt, Cầu Giấy, Hà Nội, Cầu Giấy",,Network Engineer - Fresher,10 - 19 triệu,False,False,"['Yêu cầu ứng viên', 'Tốt nghiệp đại học chính quy chuyên ngành điện tử viễn thông/công nghệ thông tin/An toàn thông tin các trường Bách Khoa, Quốc Gia, Quân sự, Mật Mã ....', 'Có kiến thức, kinh nghiệm làm việc với các thiết bị mạng của Cisco/Juniper/HP...', 'Tiếng Anh: đủ khả năng giao tiếp và trao đổi qua thư điện tử với các đối tác nước ngoài.', 'Có chứng chỉ Cisco CWNA, CCNA Security, CCNP là một lợi thế.']",1,fresher,False,,1.0,"[10000000.0, 19000000.0]",,2,19000000.0,10000000.0,"['ccna', 'cisco', 'ccnp']",network engineer
https://www.topcv.vn/viec-lam/midle-backend-dev/1143322.html?ta_source=ITJobs_LinkDetail,TopCv,2024-04-15 22:17:47,,['Đà Nẵng'],"- Đà Nẵng: 481 đường 29 Tháng 3 Hoà Xuân Cẩm Lệ Đà Nẵng, Cẩm Lệ",,Midle Backend DEV,Tới 25 triệu,False,False,"['Yêu cầu ứng viên', 'Có kinh nghiệm từ 02 năm thực tiễn về Backend API', 'Có hiểu biết về NodeJS Server Side (ExpressJS, NestJS, TypeORM, Mongoose, Socket IO...)', 'Kinh nghiệm làm việc với REST API', 'Thành thạo modern JavaScript, TypeScript', 'Có kinh nghiệm với MongoDB, Database Postgresql, Redis', 'Có khả năng đọc hiểu tài liệu bằng tiếng Anh', 'Khả năng Teamwork tốt', 'Kỹ năng được ưu tiên', 'Kinh nghiệm về thiết kế SOA, Microservices', 'Hiểu biết về Docker, Docker Swarm là một lợi thế', 'Kinh nghiệm về Webpack']",2,,False,,2.0,[25000000.0],,1,25000000.0,0.0,"['api', 'nestjs', 'nodejs', 'rest api', 'javascript', 'typescript', 'redis', 'mongodb', 'postgresql', 'soa', 'microservices', 'swarm', 'docker', 'webpack']",midle backend dev
